timestep,group,average_knowledge,knowledge_std,weakest_category_avg,strongest_category_avg,knowledge_variance_avg,cumulative_correct,cumulative_incorrect,accuracy,category_0_knowledge,category_0_exposure,category_1_knowledge,category_1_exposure,category_2_knowledge,category_2_exposure,category_3_knowledge,category_3_exposure,category_4_knowledge,category_4_exposure,category_5_knowledge,category_5_exposure
560,control,0.5589838634658735,0.12570610000512555,0.38923183162842107,0.708204325584589,0.013548057798621053,25545,30455,0.4561607142857143,0.5671827244699302,9234,0.53627039510263,9354,0.5886565409017649,9535,0.5466786042510577,9245,0.5516895997655508,9407,0.5634253163043076,9225
570,control,0.5599821889168723,0.12617245555069562,0.38610005170968414,0.7137711036131948,0.013793122092966,26113,30887,0.4581228070175439,0.5730721097769165,9397,0.5346787724380022,9512,0.5919099896712168,9707,0.5420382341500809,9414,0.5517552224410521,9566,0.5664388050239653,9404
580,control,0.559636479279182,0.12720414433853788,0.3842745744347901,0.7103905178723937,0.01414785834682012,26671,31329,0.4598448275862069,0.5771014042268799,9565,0.53351505519134,9668,0.5874159812369054,9889,0.5434692912569875,9557,0.5509401043564995,9736,0.5653770394064811,9585
590,control,0.5615072657788466,0.1285278820257816,0.378596394877701,0.7149001716729999,0.014520095720364905,27252,31748,0.4618983050847458,0.5704365108720763,9700,0.5382946944366465,9855,0.5842676215339602,10044,0.5405785992872703,9727,0.5597682595329259,9900,0.5756979090101999,9774
600,control,0.5619582768077783,0.12456232488235085,0.38717086911601695,0.7111106826270066,0.013693985174617153,27810,32190,0.4635,0.5650948886081945,9840,0.5379697008071714,10017,0.5835069461604033,10221,0.5478324200268496,9897,0.5611028512270223,10062,0.5762428540170295,9963
610,control,0.5591821786942376,0.12485118612541582,0.3881629994600692,0.7125145249248948,0.013724500408681672,28347,32653,0.4647049180327869,0.5551889335533192,10006,0.538625261784738,10178,0.5816373040488722,10388,0.5391133254016257,10059,0.5574233009279012,10231,0.5831049464489692,10138
620,control,0.5583050883514894,0.1241868325159155,0.3878077652086819,0.70729737434531,0.013510232878748234,28895,33105,0.4660483870967742,0.5587378194303594,10180,0.5378316862201872,10334,0.5735436415310518,10538,0.5435256559418398,10246,0.5632249731656126,10398,0.5729667538198845,10304
630,control,0.5612828043761176,0.12340952762643732,0.39258767052265287,0.7144371388442701,0.013643293660004378,29481,33519,0.46795238095238095,0.5648170102336327,10342,0.5480287765905275,10510,0.5757614550118837,10704,0.5495414318574298,10413,0.5608164483911078,10569,0.5687317041721246,10462
640,control,0.5645652454993698,0.11927644487774665,0.4005148674530532,0.7157403366518619,0.012833106917633294,30065,33935,0.469765625,0.5700873995919546,10533,0.5534350372419493,10658,0.5742754052584255,10871,0.550018747806105,10572,0.5673896560844797,10740,0.5721852270133053,10626
650,control,0.5632951965602075,0.12281174316966338,0.3894905153739885,0.7108969528260092,0.013585792101169208,30623,34377,0.4711230769230769,0.561600874780404,10671,0.5515265637191308,10837,0.5765870417432655,11037,0.5491638921570726,10733,0.5628396545978235,10918,0.578053152363549,10804
660,control,0.5612727426005734,0.12142061057673352,0.38623999526218616,0.7088784798201053,0.013160575215298074,31162,34838,0.47215151515151516,0.5553058874379385,10838,0.5510838358578919,11005,0.5681534327542005,11195,0.5466702021477642,10895,0.5670752230995799,11092,0.5793478743060649,10975
670,control,0.5601896363034501,0.12384061678899917,0.3874415849465891,0.7090359197883356,0.013606513319950175,31715,35285,0.4733582089552239,0.5550836737480169,11009,0.5478575451818299,11168,0.5654460355029846,11352,0.5567137499434003,11096,0.5621197941806745,11248,0.573917019263794,11127
680,control,0.5604078993674018,0.12040763554272815,0.3952844338692155,0.708555994020483,0.012880816371084182,32269,35731,0.47454411764705884,0.5503021823927358,11148,0.5517337726947114,11351,0.5733012788754143,11544,0.5619825637646625,11271,0.5590136172067158,11414,0.5661139812701717,11272
690,control,0.5589118897096476,0.1202338516960065,0.3926817471703592,0.705769225014258,0.01281177273028198,32807,36193,0.47546376811594204,0.5515038391247911,11320,0.5483051508399666,11517,0.5717600751049965,11711,0.5681724112674125,11451,0.5516062059481848,11561,0.5621236559725343,11440
700,control,0.5607324275582136,0.11739825399385748,0.4042929880476562,0.7082753703382879,0.01230019328156028,33373,36627,0.4767571428571429,0.5588413713244984,11495,0.5469236096180015,11679,0.5698291607018189,11875,0.5731378168641854,11614,0.5485744306761733,11731,0.5670881761646047,11606
710,control,0.5599614659470078,0.1190839377218968,0.3975393983342704,0.7073238109708633,0.012723471575114853,33925,37075,0.4778169014084507,0.5569567492939924,11666,0.5472403737809342,11845,0.5664573359778534,12032,0.5704230582925622,11779,0.551527980110381,11910,0.5671632982263242,11768
720,control,0.5601440362111453,0.11751786317835669,0.4006683492345594,0.7067123041088308,0.012415291982827143,34476,37524,0.47883333333333333,0.5571072127676142,11849,0.5457550766232958,12007,0.5635002234778992,12195,0.5706190269148371,11950,0.5467013388229219,12050,0.5771813386603032,11949
730,control,0.5604889938103639,0.11623559863023426,0.40383606256350574,0.7059199325528208,0.01211484613456023,35033,37967,0.4799041095890411,0.5584471842418847,12016,0.5442792365218834,12168,0.5637669156088126,12373,0.5719007697548384,12114,0.5515663313663415,12209,0.5729735253684229,12120
740,control,0.5599853495107334,0.1206498445565367,0.39465443522654325,0.7123053475109701,0.013013621666553348,35592,38408,0.480972972972973,0.5615393514345297,12195,0.5407272946038001,12331,0.5637674031445209,12529,0.5623933402565641,12261,0.5540216374251616,12380,0.5774630701998243,12304
750,control,0.5604478033785019,0.12075199520874565,0.3981279396434353,0.711470760793663,0.012880051790196093,36152,38848,0.48202666666666666,0.5603776978306301,12363,0.5418385094406692,12486,0.5726358822683211,12699,0.5650925114838155,12434,0.5468959213927029,12553,0.5758462978548726,12465
760,control,0.56170965167442,0.11863924272405374,0.39833063968902144,0.7099142477513881,0.01258091862487528,36713,39287,0.4830657894736842,0.560113682583196,12538,0.5446985733407094,12647,0.5709264017569107,12875,0.5711733965003711,12604,0.5516931937689438,12722,0.5716526620963891,12614
770,control,0.5616257569670413,0.11973005746985595,0.3984583945462157,0.7118042921256442,0.012832345911096246,37274,39726,0.48407792207792205,0.5614516181710928,12718,0.545750164138243,12822,0.5748077562254291,13051,0.5759808958732936,12787,0.5461506343936043,12872,0.5656134730005857,12750
780,control,0.5615516832343656,0.11850869134930196,0.40167443690932764,0.7140488969103383,0.012630965629505388,37831,40169,0.4850128205128205,0.5579937681737953,12882,0.5451641352867083,12984,0.581123470911221,13220,0.5685117255345333,12952,0.5503945964855483,13042,0.5661224030143872,12920
790,control,0.5630067268927245,0.11826388767210555,0.40084869464593936,0.7114525765753298,0.012449375512461938,38400,40600,0.4860759493670886,0.5615793688247591,13058,0.5456818168345948,13146,0.5857666852051076,13391,0.5769370384747782,13143,0.5456204941829257,13185,0.5624549578341818,13077
800,control,0.562351957953331,0.1193761490995283,0.3961238880171301,0.7145414060895273,0.012711954281255565,38958,41042,0.486975,0.5619891249593231,13228,0.5478624611771404,13300,0.5823710202884135,13561,0.5716552018870175,13314,0.5456154144559444,13347,0.5646185249521469,13250
810,control,0.5597372321663647,0.11842798038813039,0.3952796284406456,0.7036608109567617,0.012372599420599494,39484,41516,0.4874567901234568,0.560236653325049,13393,0.543809973937432,13469,0.5760091481347512,13705,0.5623441200360866,13470,0.5462147291354439,13532,0.5698087684294249,13431
820,control,0.5601497543664377,0.11801973608710202,0.39890589566783263,0.7034147228537351,0.012384667825204481,40040,41960,0.48829268292682926,0.5582234366413893,13536,0.5440886957736244,13646,0.5827949741801125,13873,0.5585261339278528,13635,0.5478637944122595,13704,0.5694014912633879,13606
830,control,0.5632960152670422,0.12264584752073325,0.3896658806025418,0.7124129450448379,0.013465160201748783,40636,42364,0.4895903614457831,0.564483026266062,13716,0.5553351334683914,13837,0.5866050516018454,14034,0.5583164257647429,13791,0.5442559291610842,13864,0.5707805253401272,13758
840,control,0.5628856939564202,0.12326623964001057,0.3831824053861941,0.709948513806661,0.013701991736660231,41193,42807,0.49039285714285713,0.5649521499396388,13888,0.5616900645025504,14001,0.5737428007143963,14198,0.5562664451307614,13952,0.5431666124957817,14026,0.5774960909553924,13935
850,control,0.5641374848008018,0.12400455712686405,0.3824067466341266,0.7107253823302857,0.013966011590848863,41771,43229,0.4914235294117647,0.5741276277591161,14057,0.5563927027883182,14168,0.5781743638628012,14360,0.5525157733218985,14111,0.5445938030102192,14209,0.579020638062459,14095
860,control,0.5657879282863723,0.1254635372487304,0.38554869642485345,0.7144711517922353,0.014270176429170313,42358,43642,0.49253488372093024,0.571980983809598,14217,0.5718533680095249,14352,0.5711804531180861,14525,0.5616606906238119,14283,0.5411528061312701,14349,0.5768992680259427,14274
870,control,0.5663628736996578,0.12752126012769416,0.3810331641931877,0.7185090548098397,0.014649218793197664,42941,44059,0.49357471264367814,0.5763724837621128,14380,0.5741562625272383,14526,0.5650250981747515,14683,0.5642813443912076,14458,0.542356067334577,14518,0.5759859860080591,14435
880,control,0.5699159705869308,0.12846619193800235,0.3797730190405882,0.7206879367225109,0.014965309421564578,43553,44447,0.4949204545454545,0.5753350816189503,14540,0.5752701876913442,14692,0.5748118678686904,14875,0.5656399495374899,14621,0.5520635483855202,14677,0.5763751884195905,14595
890,control,0.5713773814893638,0.12627788392488945,0.3866784356800315,0.7217829348903996,0.01450191670920335,44145,44855,0.4960112359550562,0.569470329627757,14689,0.5758135129473635,14851,0.5775704599031368,15048,0.5683388451448856,14782,0.559217227489282,14867,0.5778539138237571,14763
900,control,0.5707727355368488,0.12674891576272165,0.38933626624046314,0.7229775282647799,0.01458213823437309,44723,45277,0.4969222222222222,0.5656096884514721,14843,0.5793662285931451,15016,0.5754225878656765,15220,0.5643130864818459,14942,0.5580047582400967,15047,0.5819200635888566,14932
910,control,0.568325930081665,0.12676401179659186,0.3889707564090148,0.7251836786171759,0.01450548450973717,45282,45718,0.4976043956043956,0.554378862452257,14997,0.5856690521253919,15200,0.5661132451607027,15369,0.5648404369240878,15104,0.5525983494369118,15214,0.5863556343906389,15116
920,control,0.5693502054287003,0.12379576160014051,0.3903839897119375,0.7198365393512958,0.013698636343786121,45860,46140,0.4984782608695652,0.5533689860123654,15156,0.584442334666563,15362,0.5602709941370566,15521,0.5655953754982207,15283,0.566580646131928,15395,0.5858428961260678,15283
930,control,0.5673132770626698,0.12231656266890953,0.3903827207108544,0.7127899598426876,0.013320565212184133,46408,46592,0.499010752688172,0.5545340797475784,15323,0.5787932700097757,15527,0.5602258304135045,15695,0.5617729327776957,15444,0.5640214438644731,15565,0.5845321055629914,15446
940,control,0.5700179546772278,0.11851855789190498,0.4021890492010386,0.7130874653015149,0.01254845179190097,46998,47002,0.4999787234042553,0.5550332646738463,15483,0.5846110030445746,15698,0.5745983687210101,15883,0.5604385981746061,15598,0.5652858269496253,15731,0.5801406664997045,15607
950,control,0.5689486038790602,0.11944232092957185,0.4045911035597567,0.7115488997300793,0.012505707812957054,47562,47438,0.5006526315789473,0.555803066118075,15649,0.5867207279093692,15888,0.572499721429027,16049,0.5525959091093477,15759,0.5657260899251016,15893,0.5803461087834414,15762
960,control,0.5679356023288846,0.12010929194744865,0.40220268699137757,0.713533214987578,0.012547555884107966,48123,47877,0.50128125,0.5482316593724998,15807,0.5898781269208553,16068,0.5709469117051719,16215,0.5512691370705936,15929,0.5653313688005955,16058,0.5819564101035922,15923
970,control,0.5683063039502732,0.12062534743123701,0.40389905514920676,0.7173908097684013,0.012669016301020136,48702,48298,0.5020824742268041,0.5555968714267387,15976,0.5842804570061084,16229,0.5769552653571847,16399,0.5493483769556208,16090,0.5646781506045789,16212,0.578978702351407,16094
980,control,0.5700147453944083,0.12182536851362044,0.40555846202172646,0.7208448931846063,0.013080482303365126,49296,48704,0.5030204081632653,0.5683890055118734,16159,0.5833281365254104,16388,0.5675874015343801,16551,0.5511638685128496,16242,0.567994415624869,16377,0.5816256446570685,16283
990,control,0.5699181274365738,0.12084721880190803,0.405735720360811,0.717722095076577,0.012902902484982574,49869,49131,0.5037272727272727,0.5747425005352949,16322,0.5867211519061327,16572,0.5589981622076889,16706,0.5546715568044672,16413,0.5649659324255514,16535,0.5794094607403081,16452
1000,control,0.5701665433644096,0.11912050663314215,0.40652051504814346,0.7125736572214302,0.012486595861105385,50440,49560,0.5044,0.5733039774397164,16486,0.5883862904756039,16736,0.5612591557435521,16885,0.5601457844110451,16576,0.564524281546651,16705,0.5733797705698889,16612
1010,control,0.5690858875519246,0.11964262342895525,0.410774777437597,0.7156823221249821,0.012582237299490668,51006,49994,0.505009900990099,0.5784745542935394,16680,0.5778837192322777,16883,0.5651304994214107,17064,0.5642402731267186,16742,0.5582548623291218,16861,0.5705314169084794,16770
1020,control,0.5645212809422548,0.11794514329565293,0.4057270522399053,0.7072489734450967,0.012167337008475254,51526,50474,0.5051568627450981,0.5724237937697899,16845,0.5692965586350307,17028,0.5617841058373344,17229,0.5685637241080355,16923,0.5493297517029876,17025,0.5657297516003512,16950
1030,control,0.5633855866574062,0.11972261406918352,0.39882704784901046,0.7118679132938688,0.01252755137697714,52081,50919,0.5056407766990291,0.5678457417833476,17011,0.5690862160571966,17205,0.5596979703931658,17379,0.5609713387842169,17103,0.5525755318406215,17187,0.5701367210858893,17115
1040,control,0.56524534799278,0.11797658274521818,0.40200099308883297,0.7048151261670444,0.012249898085310802,52657,51343,0.5063173076923076,0.5633790030139607,17172,0.5713211475438071,17372,0.5586763806745247,17535,0.5520545903887273,17256,0.5650648072648609,17370,0.5809761590707998,17295
1050,control,0.5649168776244382,0.1161031564623734,0.4056866175092928,0.7014254664826051,0.011656563112551725,53211,51789,0.5067714285714285,0.5626688213051529,17334,0.5762952804345918,17549,0.5591777895776713,17695,0.5534810929422675,17426,0.5641414172630266,17559,0.573736864223919,17437
1060,control,0.5649366618345706,0.11766704375636018,0.40468099521612255,0.703346529122438,0.0117502389582855,53776,52224,0.5073207547169811,0.563754222488728,17506,0.5772469957146745,17717,0.5511649548260704,17835,0.5493356814756216,17590,0.5681527495907238,17724,0.5799653669116044,17628
1070,control,0.5638903217810958,0.11783705011274723,0.4046087498358776,0.7022500842589582,0.011979757718775215,54327,52673,0.5077289719626168,0.5667071955512293,17666,0.5783054072908513,17905,0.5492821764614153,18000,0.5536115496613948,17750,0.5558608341535823,17877,0.5795747675681006,17802
1080,control,0.5625363193326912,0.11703279515501969,0.4014787082877359,0.6995151880995502,0.011883115570318565,54873,53127,0.5080833333333333,0.56194942039903,17811,0.5788633754234402,18093,0.5484815731439749,18157,0.5520552662457664,17921,0.556727126718723,18045,0.5771411540652138,17973
1090,control,0.5615344198835355,0.11584655141796943,0.40245571632902466,0.6922330361876835,0.0115912715219144,55413,53587,0.5083761467889908,0.561629719269704,17987,0.568661049294582,18237,0.5509565800635201,18347,0.5554896825811072,18087,0.5525366417404498,18207,0.5799328463518498,18135
1100,control,0.5605465344892399,0.11458471124142697,0.39875278638341116,0.6952397119178295,0.011409633646314692,55955,54045,0.5086818181818182,0.5590495253450923,18141,0.5662338155905071,18408,0.5501530510024426,18510,0.5541856629521245,18253,0.5565018905742012,18370,0.5771552614710719,18318
